,ISO3,Country,Year,Airports per one hundred thousand sq. km,Airports per one million inhabitants,Density of rail lines (km per one hundred sq. km),Density of road (km per one hundred sq. km),Inland waterways infrastructure investment in constant USD per inhabitant,Inland waterways infrastructure investment per GDP,Rail infrastructure investment in constant USD per inhabitant,Rail infrastructure investment per GDP,Road infrastructure investment in constant USD per inhabitant,Road infrastructure investment per GDP,Share of electrified rail lines in total rail network,Share of high-speed rail lines in total rail network,Share of inland waterways infrastructure investment in total inland transport infrastructure investment,Share of motorways in total road network,Share of rail infrastructure investment in total inland transport infrastructure investment,Share of road infrastructure investment in total inland transport infrastructure investment,Share of road infrastructure maintenance in total road infrastructure spending,Share of urban roads in total road network,Total inland transport infrastructure investment in constant USD per inhabitant,Total inland transport infrastructure investment per GDP
345,DEU,Germany,2019,,,10.988866309854,65.764904547926,12.462246646519,0.02879139482791,106.88868948719,0.24694379343902,208.74263132919,0.48225586336756,52.997864249622,2.8754492889514,3.7983818893152,5.7190481164264,32.578721464656,63.622896646029,,21.953989972843,328.0935674629,0.75799105163449
346,DEU,Germany,2020,,,,65.749162826641,14.921328460176,0.03582513808829,117.59719110213,0.28234319894991,209.02090441345,0.50184558190889,,,4.3688451208594,5.7421829088329,34.4315129812,61.199641897941,,21.96882305057,341.53942397575,0.82001391894709
347,DEU,Germany,2021,,,,,12.930350767616,0.03026306656486,119.55236241838,0.27980842645936,195.14153222687,0.45672242659818,,,3.9467014266058,,36.490694474618,59.562604098776,,,327.62424541287,0.76679391962241
348,DNK,Denmark,2000,,,6.5236860711761,168.93942964883,,,167.66345819177,0.31675058866624,135.15198580864,0.25532976312187,22.543352601156,,,1.3295015415522,55.368199183243,44.631800816757,56.312056737589,27.90000139507,302.81544400041,0.5720803517881
349,DNK,Denmark,2001,,,6.5236860711761,169.42729201037,,,132.53239690163,0.24979471446021,143.28663109272,0.2700641046003,22.543352601156,,,1.3521032717561,48.05049088359,51.94950911641,56.581877857227,27.91286445582,275.81902799435,0.5198588190605
350,DNK,Denmark,2002,,,6.9475,179.8775,,,134.64278292073,0.25207920548169,112.3348788025,0.21031418381397,22.84994602375,,,1.4037330961349,54.51617850023,45.48382149977,62.808777429467,,246.97766172323,0.46239338929566
351,DNK,Denmark,2003,,,6.9625,180.185,,,92.735012594849,0.17476929409158,160.98443644004,0.30339281280175,23.016157989228,,,1.7620778644171,36.550218340611,63.449781659389,54.536921151439,,253.71944903489,0.47816210689333
352,DNK,Denmark,2004,15.0,1.1101812315351,6.61,180.6425,,,90.62679321149,0.1687250101975,193.13029722165,0.3595615624634,24.054462934947,,,1.7686867708319,31.938159879336,68.061840120664,50.302863436123,,283.75709043314,0.5282865726609
353,DNK,Denmark,2005,12.5,0.92260591146821,6.6575,180.9025,,,60.501533967179,0.11317893544927,233.00674335103,0.43588076922609,23.882838903492,,,1.7661447464795,20.613229214515,79.386770785485,45.269574855514,,293.50827731821,0.54905970467536
354,DNK,Denmark,2006,15.0,1.10349454653,6.6575,181.0275,,,42.441446531002,0.07900085815916,283.64554408455,0.52798015212162,23.882838903492,,,1.8505475687396,13.01537557536,86.98462442464,37.198614155413,,326.08699061555,0.60698101028077
355,DNK,Denmark,2007,17.5,1.2817137171565,6.5675,183.7175,,,52.728867570822,0.09943380264923,233.78802706647,0.4408672823071,24.362390559574,,,1.8710792385048,18.403406067057,81.596593932943,41.454101115015,,286.51689463729,0.54030108495632
356,DNK,Denmark,2008,15.0,1.0921758162786,6.5675,184.2,,,78.149505292338,0.15437393549985,196.03414200624,0.38723932903521,23.639132089836,,,1.9123235613464,28.50261350825,71.49738649175,43.339831059129,,274.18364729858,0.54161326453506
357,DNK,Denmark,2009,15.0,1.0863474193364,6.5675,185.2075,,,77.07232959297,0.15422649358509,154.23171377509,0.30862718878192,24.438523030072,,,1.9019208185414,33.320787855978,66.679212144022,54.827468978412,,231.30404336806,0.46285368236701
358,DNK,Denmark,2010,15.0,1.0815325965813,6.5675,186.01,,,81.967639802357,0.16301056202253,193.67353916715,0.38516215112031,24.438523030072,,,1.9246277081877,29.73708068903,70.26291931097,53.042951393564,,275.64117896951,0.54817271314284
359,DNK,Denmark,2011,17.5,1.2566034511357,6.59,185.135,,,169.18760056183,0.34810555394029,206.26729090117,0.42439746955732,24.355083459788,,,1.936424771113,45.062031260952,54.937968739048,45.573224081661,,375.454891463,0.77250302349762
360,DNK,Denmark,2012,17.5,1.2518840855488,6.59,184.8225,,,174.07189750027,0.35973571987108,251.59606954234,0.51994661110308,24.355083459788,,,2.0397949383868,40.893821235753,59.106178764247,41.642975598199,,425.66796704261,0.87968233097416
361,DNK,Denmark,2013,17.5,1.246675827953,6.59,185.27,,,189.67534783925,0.3849867034278,199.35187992043,0.40462729578197,24.355083459788,,,2.0645544340692,48.756316860274,51.243683139726,46.775732788003,,389.02722775968,0.78961399920978
362,DNK,Denmark,2014,15.0,1.0631747283367,6.5825,186.0175,,,221.15458882477,0.43625846606735,210.12628525154,0.41450358941862,24.382833270034,,,2.0979208945395,51.278552358351,48.721447641649,41.944149876281,,431.28087407631,0.85076205548597
363,DNK,Denmark,2015,15.0,1.0556906741869,6.4325,186.18,,,255.2176897756,0.47923835227648,211.90992317365,0.39791662757417,24.951418577536,,,2.0813191535074,54.635539133356,45.364460866644,42.645809739524,,467.12761294924,0.87715497985065
364,DNK,Denmark,2016,12.5,0.87290350400925,6.4,186.2425,,,223.66717627005,0.41858646933124,207.51892836299,0.38836550356404,25.078125,,,2.1168637663262,51.872538068082,48.127461931918,45.550086470666,,431.18610463305,0.80695197289529
365,DNK,Denmark,2017,,,6.27,186.395,,,222.78198753462,0.41660586566412,193.30043949069,0.36147490117332,26.03668261563,,,2.1647576383487,53.54275332591,46.45724667409,51.18842364532,,416.08242702531,0.77808076683744
366,DNK,Denmark,2018,,,6.35,186.8175,,,232.26539623826,0.44698563747853,186.30581177611,0.35853822132536,26.732283464567,,,2.1919788028423,55.490055644317,44.509944355683,51.5095132345,,418.57120801437,0.8055238588039
367,DNK,Denmark,2019,,,6.705,186.8025,,,,,,,32.662192393736,2.1252796420582,,2.2309658596646,,,,,,
368,DNK,Denmark,2020,,,6.5825,187.0175,,,,,,,35.093049753133,2.1648309912647,,2.269841057655,,,,,,
369,DNK,Denmark,2021,,,,187.28,,,,,,,,,,2.2132635625801,,,,,,
370,ESP,Spain,2000,,,2.7791583166333,32.776953907816,,,75.6369744876,0.28401592341449,196.98499007857,0.7396762527186,54.261609460629,2.7184886068647,,5.5326277689124,27.744270205066,72.255729794934,,,272.62196456617,1.0236921761331
371,ESP,Spain,2001,,,2.7818342293188,32.85705688839,,,98.831743955343,0.3503601319842,223.65913391848,0.79287524982418,54.261609460629,2.7184886068647,,5.8431370154885,30.646368854505,69.353631145495,,,322.49087787383,1.1432353818084
372,ESP,Spain,2002,,,2.7765309394037,32.8909506252,,,143.21820969876,0.48722436868956,269.57337718216,0.91708113646552,54.64058891455,2.7208429561201,,5.9333857279501,34.695040851226,65.304959148774,,,412.79158688092,1.4043055051551
373,ESP,Spain,2003,,,2.8819534865087,32.968890847539,,,142.58569314,0.47253654024974,275.35475058769,0.91254022979909,56.613609508584,2.6204212135956,,6.255772128518,34.116270698344,65.883729301656,,,417.94044372769,1.3850767700488
374,ESP,Spain,2004,6.0098561641091,0.69894397719392,2.8837293160784,33.084658840498,,,151.81226240606,0.50823969645245,251.76923737854,0.84287737204705,56.658562000695,7.0163251128864,,6.5073386940515,37.61625904237,62.38374095763,,,403.5814997846,1.3511170684995
375,ESP,Spain,2005,6.4116692380132,0.73305125368373,2.8596044801539,33.189605081248,,,183.24090284458,0.62155135508763,272.76317599002,0.92521003238235,56.067825112108,7.0767937219731,,6.9014645690207,40.184049079755,59.815950920245,,,456.0040788346,1.54676138747
376,ESP,Spain,2006,6.4130826886849,0.72076424254356,2.9003166459578,33.335805042286,,,186.01988202729,0.63118697220526,246.94021902328,0.83789672083624,56.543670536208,8.5475400773908,,7.2580693643704,42.964670780498,57.035329219502,,,432.96010105057,1.4690836930415
377,ESP,Spain,2007,6.6117689487287,0.72965581936004,3.0076576305824,33.261405301437,,,225.141635663,0.77589004210912,217.91120326543,0.75097230318938,58.148741766323,8.2869689411865,,7.8386371987398,50.815978565339,49.184021434661,,,443.05283892843,1.5268623452985
378,ESP,Spain,2008,6.6158781074579,0.71810775733511,3.0154370489174,33.098636728148,,,228.10516603059,0.80943381091821,216.44719128301,0.76806535315054,58.307293398045,8.2707266804069,,8.1879633667684,51.311203793635,48.688796206365,,,444.5523573136,1.5774991640687
379,ESP,Spain,2009,7.219347852244,0.77648215020676,3.0168852524766,33.193959812297,,,224.08525118251,0.82033211667569,240.68983545846,0.88111824023237,58.308960382877,8.2690773730391,,8.470623772844,48.213696823129,51.786303176871,,,464.77508664098,1.7014503569081
380,ESP,Spain,2010,7.5998480030399,0.81585512233672,3.1179616407672,33.156736865263,,,191.65347953236,0.71491895751784,196.20178221523,0.73188534821652,59.743157846123,10.801712879696,,8.602604546798,49.413659793814,50.586340206186,,,387.85526174759,1.4468043057344
381,ESP,Spain,2011,7.8018724493879,0.83435493677226,3.1368654477074,33.184764343442,,,180.18357241905,0.71002657546841,142.32426758269,0.56083920948557,60.510837525413,11.217709466172,,8.7597357189361,55.869516976108,44.130483023892,,,322.50784000173,1.270865784954
382,ESP,Spain,2012,6.7971451990164,0.72691424581952,3.086303752424,33.105095859739,,,125.7640154464,0.51886133697474,124.96476749777,0.51556390044069,60.033683119575,11.717839098329,,8.8776835049367,50.15938496156,49.84061503844,,,250.72878294417,1.0344252374154
383,ESP,Spain,2013,6.397313128486,0.6864000238524,3.1150916615022,33.058315507487,,,63.579911388344,0.26551004872256,109.00083701485,0.45518807614946,60.441535104608,12.31549223463,,9.0595726924728,36.8406742795,63.1593257205,,,172.5807484032,0.72069812487202
384,ESP,Spain,2014,6.5972291637512,0.70996931598673,3.099898042822,33.242838008037,,,71.210655963443,0.29459388267377,102.01710673527,0.4220381790573,60.724880691345,12.304914226751,,9.0501792114695,41.108108108108,58.891891891892,,,173.22776269871,0.71663206173107
385,ESP,Spain,2015,6.2042064519744,0.6674585452263,3.144331856999,33.223125278939,,,62.42155305952,0.24237263610156,101.74259260639,0.39504977311769,63.102285023232,12.144357456559,,9.2383872580616,38.023864959255,61.976135040745,,,164.16414566591,0.63742240921925
386,ESP,Spain,2016,6.2054111184953,0.66689524680524,3.1327317420791,33.125485423289,,,39.945874431896,0.14868720949014,93.536507420493,0.3481631700795,63.373801916933,15.993610223642,,9.3326806983195,29.925952681958,70.074047318042,,,133.48238185239,0.49685037956964
387,ESP,Spain,2017,,,3.1146196651829,33.373613131968,,,50.478760643895,0.19053894564436,84.093285226173,0.317421539245,63.159586091651,15.952182016839,,9.3109880815994,37.510584250635,62.489415749365,,,134.57204587007,0.50796048488936
388,ESP,Spain,2018,,,3.126079105774,33.151290299259,,,47.491858549165,0.18008753516816,77.064740948322,0.29222691361696,63.209117684723,15.898322448457,,9.4098113207547,38.128737249384,61.871262750616,,,124.55659949749,0.47231444878512
389,ESP,Spain,2019,,,3.1463055710867,33.122282513179,,,48.771421857127,0.17807923321555,75.751825201895,0.27659285772208,63.716757857234,16.700598040463,,9.5014776181641,39.166519512626,60.833480487374,,,124.52324705902,0.45467209093763
390,ESP,Spain,2020,,,3.1724129785881,33.123971025108,,,53.107797985489,0.21293205925997,87.613872565365,0.35128178935571,64.254164563352,18.235739525492,,9.532673004055,37.739601709956,62.260398290044,,,140.72167055085,0.56421384861568
391,ESP,Spain,2021,,,3.1954333907876,33.117965700186,,,49.762596682823,0.20872657729844,78.209654730963,0.32804625626221,64.806114138946,19.012716907849,,9.5863832256427,38.885458474838,61.114541525162,,,127.97225141379,0.53677283356065
392,EST,Estonia,2000,,,2.2835574427931,121.27860344421,,,25.792026321502,0.30785957390615,29.86445153016,0.35646898031238,13.636363636364,,,0.18089865784867,46.341463414634,53.658536585366,38.888888888889,,55.656477851662,0.66432855421853
393,EST,Estonia,2001,,,2.2811983958481,122.75772587874,,,19.384711876487,0.2146822938202,28.430910752181,0.31486736426962,13.547052740434,,,0.17871898841209,40.540540540541,59.459459459459,40.540540540541,,47.815622628668,0.52954965808982
394,EST,Estonia,2002,,,2.2811983958481,124.98466619486,,,22.498815603076,0.23010311176108,58.746907408032,0.6008247918206,13.547052740434,,,0.18497197108397,27.692307692308,72.307692307692,25.396825396825,,81.245723011109,0.83092790358168
395,EST,Estonia,2003,,,2.2623260202878,126.77046473225,,,19.397561281281,0.18297370233335,58.192683843844,0.54892110700005,13.660062565172,,,0.18236629573114,25.0,75.0,30.434782608696,,77.590245125125,0.7318948093334
396,EST,Estonia,2004,2.3590469450342,0.73391802135701,,126.83179995282,,,22.913726902159,0.20455212340957,64.158435326045,0.57274594554679,,,,0.17855814299531,26.315789473684,73.684210526316,29.113924050633,,87.072162228204,0.77729806895636
397,EST,Estonia,2005,4.7180938900684,1.4762598955546,2.1821184241566,134.50577966502,,,21.476646373917,0.1763160005889,109.53089650698,0.89921160300337,14.054054054054,,,0.17363242541698,16.393442622951,83.606557377049,19.685039370079,,131.00754288089,1.0755276035923
398,EST,Estonia,2006,4.7180938900684,1.4849904589363,2.8214201462609,135.83156404812,,,20.562622055087,0.15476533521803,127.29242224577,0.95807112277829,10.953177257525,,,0.17193768561455,13.907284768212,86.092715231788,17.721518987342,,147.85504430086,1.1128364579963
399,EST,Estonia,2007,4.7180938900684,1.4917802905988,2.830856334041,136.85303137532,,,26.175795759042,0.18291195094253,109.93834218798,0.76823019395861,11.0,,,0.16548300351651,19.230769230769,80.769230769231,20.253164556962,,136.11413794702,0.95114214490114
400,EST,Estonia,2008,7.0771408351026,2.2436784360066,2.8214201462609,137.76598254305,,,19.457176061291,0.13840360706277,120.12691307405,0.85449183490929,10.869565217391,,,0.17808524118564,13.939393939394,86.060606060606,21.111111111111,,139.58408913535,0.99289544197206
401,EST,Estonia,2009,9.4361877801368,2.9973436042308,2.8214201462609,137.76834159,,,34.270713215677,0.26181982041142,110.22202358556,0.84206915213402,10.869565217391,,,0.17123287671233,23.717948717949,76.282051282051,24.683544303797,,144.49273680123,1.1038889725454
402,EST,Estonia,2010,9.4361877801368,3.0041870857508,2.8214201462609,137.79665015334,,,33.416630693061,0.23743135096471,130.80224014141,0.92937414520474,11.036789297659,,,0.19687735396836,20.348837209302,79.651162790698,21.714285714286,8.0052044100527,164.21887083447,1.1668054961695
403,EST,Estonia,2011,7.0771408351026,2.2599908545703,2.8214201462609,137.97357867422,,,87.311050130823,0.56364188449227,146.75687149649,0.94739806116786,11.036789297659,,,0.19662489100142,37.301587301587,62.698412698413,19.796954314721,8.1112041992238,234.06792162731,1.5110399456601
404,EST,Estonia,2012,7.0771408351026,2.2680948607995,2.8214201462609,138.63647086577,,,42.523619796811,0.26623233029419,176.86973097877,1.1073478895255,11.036789297659,,,0.21099918322897,19.38236489232,80.61763510768,18.252987227029,8.417846447046,219.39335077558,1.3735802198197
405,EST,Estonia,2013,4.6008741660916,1.5174541368455,2.6823096388314,135.64987347596,,,22.538761151527,0.14013168359387,182.46190301272,1.1344320785431,11.320754716981,,,0.23742093035087,10.994482014687,89.005517985313,18.033851679211,8.5607204029372,205.00066416425,1.274563762137
406,EST,Estonia,2014,4.6008741660916,1.5214389769844,2.6823096388314,136.01334253508,,,13.148902810532,0.07731357377954,125.2623863873,0.73652401963146,11.320754716981,,,0.2384778012685,9.4998774209365,90.500122579063,23.870901216746,8.6646934460888,138.41128919783,0.81383759341101
407,EST,Estonia,2015,4.6008741660916,1.5204419620695,2.6777087646653,135.66827697262,,,11.049527404488,0.06349556563449,156.08511803057,0.89693545195901,11.340206185567,,,0.24925816023739,6.6111531667928,93.388846833207,20.425714900022,8.7969478592624,167.13464543506,0.96043101759351
408,EST,Estonia,2016,4.6008741660916,1.5199993920002,2.6708074534161,135.91212330343,,,12.322281945738,0.06667307341257,126.28214463012,0.68328404890401,11.369509043928,,,0.24542577139859,8.8902513795218,91.109748620478,22.684703433923,8.7523907855317,138.60442657585,0.74995712231658
409,EST,Estonia,2017,,,2.7157894736842,138.31111111111,,,11.539955288263,0.05790141604207,164.73704288318,0.82656369277442,11.369509043928,,,0.26045190096063,6.5464895635674,93.453510436433,17.573221757322,8.8046272493573,176.27699817144,0.88446510881648
410,EST,Estonia,2018,,,2.7157894736842,138.39064327485,,,21.629708832036,0.10180402909497,179.42826644757,0.84451069590149,11.369509043928,,,0.26030222102025,10.757946210269,89.242053789731,15.116279069767,8.8029478381393,201.05797527961,0.94631472499647
411,EST,Estonia,2019,,,2.7298245614035,138.54502923977,,,25.221498877843,0.11345331171117,176.15015089287,0.79237233576057,11.825192802057,,,0.27183089079489,12.524850894632,87.475149105368,16.349809885932,8.7931383804957,201.37164977072,0.90582564747175
412,EST,Estonia,2020,,,2.7298245614035,138.44444444444,,,25.468716078577,0.11651200062683,194.19896009915,0.88840400477961,11.825192802057,,,0.33623384303455,11.594202898551,88.405797101449,14.982578397213,8.8738700684295,219.66767617773,1.0049160054064
413,EST,Estonia,2021,,,2.7298245614035,209.05263157895,,,44.109181744213,0.19080987757861,206.57800116873,0.89362625999315,19.280205655527,,,0.22266979970907,17.595307917889,82.404692082111,13.803680981595,5.9147364887546,250.68718291294,1.0844361375718
414,FIN,Finland,2000,,,1.9219278374208,25.83998161463,0.0,0.0,76.761750141177,0.17076853168379,160.77139085362,0.35766113073687,40.519303040656,,0.0,0.65052219652885,32.316227461859,67.683772538141,52.250489236791,11.852971819175,237.5331409948,0.52842966242066
415,FIN,Finland,2001,,,1.9206145966709,25.892182934436,0.96222777034322,0.00207428713665,65.431488383339,0.14105152529247,162.93723577812,0.35124595514008,41.025641025641,,0.41958041958042,0.69612629176441,28.531468531469,71.048951048951,51.665080875357,11.832878970392,229.3309519318,0.49437176756921
416,FIN,Finland,2002,,,1.9206145966709,25.921402541121,1.2561419675967,0.00269385665989,70.657985677314,0.15152943711865,163.29845578757,0.35020136578533,41.025641025641,,0.53404539385848,0.74853712288168,30.040053404539,69.425901201602,54.939341421144,11.789143045318,235.21258343248,0.50442465956386
417,FIN,Finland,2003,,,1.9209429068584,25.957516661742,0.6132064163568,0.0013179658515,84.31588224906,0.18122030458191,163.41950995909,0.35123789942603,41.018629294138,,0.24691358024691,0.76267327734494,33.950617283951,65.802469135802,54.051724137931,11.002479004351,248.3485986245,0.53377616985944
418,FIN,Finland,2004,3.9397222495814,2.2952573098207,1.8848287862372,25.989691060114,1.1808653282569,0.00251955806951,96.830956917063,0.2066037617002,176.83458290647,0.37730382090981,45.619230099286,,0.4296455424275,0.82489073040095,35.230934479055,64.339419978518,49.494097807757,11.00528031126,274.84640515179,0.58642714067952
419,FIN,Finland,2005,3.9397222495814,2.2874152512649,1.8818739945501,25.985751337864,0.27992932410751,0.00060721246972,78.66014007421,0.17062670398999,166.55794784397,0.36129141948059,45.655966503838,,0.11402508551881,0.82501579279848,32.041049030787,67.844925883694,50.20920502092,11.008212255212,245.49801724229,0.5325253359403
420,FIN,Finland,2006,3.6171122291276,2.0887657065687,1.9417316102726,26.020847719575,0.52757791429991,0.00115675806983,61.72661597309,0.13534069417052,171.46282214747,0.37594637269588,51.60033869602,,0.22573363431151,0.87575190820401,26.410835214447,73.363431151242,48.494453248811,10.963958954658,233.71701603486,0.51244382493623
421,FIN,Finland,2007,3.2885001150975,1.8908166815411,1.939886217896,25.703245749614,1.2532839871501,0.00267276770441,52.888584257736,0.11279079712624,201.02675153888,0.42871193978789,51.65282251229,,0.49115913555992,0.895587313366,20.726915520629,78.781925343811,43.241330502477,11.048988626041,255.16861978377,0.54417550461854
422,FIN,Finland,2008,2.9615004935834,1.6938310109969,1.9476801579467,25.712734452122,0.46245012605615,0.00102952152987,75.61059561018,0.16832677013358,224.98198632632,0.50086222428127,51.816185166413,10.508531846596,0.15360983102919,0.94572631525064,25.115207373272,74.731182795699,40.886998784933,11.018543402311,301.05503206255,0.67021851594471
423,FIN,Finland,2009,3.6196117143797,2.0603607017289,1.9476801579467,25.71931556433,0.46973658917618,0.00110043081867,84.787454346301,0.19862776276912,216.54856761022,0.5072986074048,51.816185166413,10.508531846596,0.1556420233463,0.97874899246427,28.093385214008,71.750972762646,42.590286425903,12.172310999092,301.8057585457,0.70702680099259
424,FIN,Finland,2010,3.9486673247779,2.2374067560734,1.9476801579467,25.719644619941,0.45548504556425,0.00106302121259,88.364098839464,0.20622611524213,202.69084527609,0.47304443960179,51.917553640818,10.508531846596,0.15625,0.99664798751311,30.3125,69.53125,42.838792549775,12.132494050818,291.51042916112,0.68033357605651
425,FIN,Finland,2011,4.6069301391951,2.5982355753384,1.9559709105268,25.71292243904,0.21389813705618,0.00050505560662,75.933838654945,0.17929474035091,208.12288735567,0.49141910524349,53.364737550471,10.464333781965,0.0752445447705,0.99694134811042,26.711813393529,73.212942061701,40.343347639485,11.409155479338,284.27062414767,0.67121890120102
426,FIN,Finland,2012,4.935996577709,2.7706095950643,1.9559709105268,25.703050445885,0.40559676173093,0.00099484174555,91.25927138946,0.2238393927486,228.75657361625,0.56109074448982,53.364737550471,10.464333781965,0.12658227848101,0.99860451420451,28.481012658228,71.392405063291,31.760435571688,11.364887528966,320.42144176744,0.78592497898397
427,FIN,Finland,2013,4.2778637006812,2.3901575518315,1.9559709105268,25.697785382869,0.60186564919702,0.0014682778569,121.37623925473,0.29610270114183,230.31392175939,0.56186099324103,53.364737550471,10.464333781965,0.17084282460137,1.0372248472975,34.453302961276,65.375854214123,30.801687763713,11.337763948113,352.29202666332,0.85943197223976
428,FIN,Finland,2014,3.2906643851394,1.8309947867916,1.9559709105268,25.690545921221,0.39713983168094,0.00096666457223,127.68045588542,0.3107826599709,245.8295558105,0.59836537020836,54.777927321669,15.242261103634,0.10621348911312,1.1284599915462,34.147636749867,65.74614976102,29.01376146789,11.253858667111,373.90715152761,0.91011469475149
429,FIN,Finland,2015,3.6194926129446,2.0074710773605,1.9489322496792,25.661873580994,0.40496656075059,0.00094614092769,114.80801997279,0.26823095300045,251.68671750649,0.58802658656007,55.07344251224,15.296302549384,0.11037527593819,1.1296464886074,31.291390728477,68.598233995585,29.048461670187,10.04244188283,366.89970404003,0.85720368048821
430,FIN,Finland,2016,3.2904478299497,1.819735872617,1.9499193840282,25.659570267513,0.41246605854929,0.0009194641363,110.74713672048,0.24687612059692,242.94250848553,0.5415643762815,55.180560242997,17.87040161998,0.11648223645894,1.1412890154138,31.275480489225,68.608037274316,31.591173054588,9.9933317945167,354.10211126456,0.78935996101472
431,FIN,Finland,2017,,,1.9498552250592,25.662345354041,0.83845522563973,0.0018559352367,104.00837441864,0.23022434721897,246.5457627774,0.54573333745763,56.20992237597,17.87040161998,0.23860924894898,1.144974548998,29.598909214862,70.162481536189,30.754135127558,9.9367891990307,351.39259242168,0.7778136199133
432,FIN,Finland,2018,,,1.9498552250592,25.645564622269,1.5682495451017,0.00346951538152,95.063027980857,0.21031259905252,295.45046985497,0.65363956446874,56.193047586905,18.899763752953,0.39998024788899,1.1880629185805,24.245716260925,75.354303491186,26.244562590623,9.7713684534654,392.08174738092,0.86742167890278
433,FIN,Finland,2019,,,1.9488040009213,25.639127430658,0.68697553673038,0.00150088802542,88.161860547065,0.1926139632616,290.43799080656,0.63454210407825,56.238392706399,18.909336484889,0.18112296236667,1.1883221045877,23.244113503723,76.57476353391,24.503968253968,9.7465511709978,379.28682689036,0.82865695536526
434,FIN,Finland,2020,,,1.9470948213463,25.632690662631,0.58842204860978,0.00126027650467,134.16022708303,0.28734304306365,283.22714606417,0.60661309091215,56.590064210882,18.92531260561,0.1407789770061,1.1975663603224,32.097606757391,67.761614265603,31.822474032106,9.7217230579658,417.97579519581,0.89521641048046
435,FIN,Finland,2021,,,1.9470948213463,25.632032638021,0.0,0.0,110.61373839435,0.24108176490947,250.98001698387,0.54700895503387,56.759040216289,18.92531260561,0.0,1.2117166842092,30.590610802625,69.409389197375,31.008529854491,,361.59375537822,0.78809071994335
436,FRA,France,2000,,,5.3564221364691,180.63469858483,3.9645428929126,0.0104125472614,76.087020973503,0.1998363300047,281.72256069744,0.73992123609241,48.496420047733,,1.0958613741909,0.98736624149729,21.031637092683,77.872501533126,2.0414806650011,14.799069048909,361.77412456386,0.95017011335851
437,FRA,France,2001,,,5.3880164436498,182.09315024463,3.9657910356513,0.009941655647,63.37167314182,0.15886347679105,283.2027100725,0.70994759848115,49.066196657967,4.6842693963326,1.131337098276,1.0097464401122,18.078291105267,80.790371796458,1.9835902408498,14.796275532002,350.54017424997,0.87875273091919
438,FRA,France,2002,,,5.3710322207145,181.59494637186,3.8175635930798,0.00971047767763,75.383828571203,0.19174873364827,256.14147935814,0.65152971443109,49.43896633798,4.7160829649779,1.1384060665278,1.0281046790177,22.479627561179,76.381966372293,2.2026478049514,14.793222534429,335.34287152243,0.85298892575699
439,FRA,France,2003,,,5.3529414985754,182.16118145462,4.324733448606,0.01086605141525,88.686065381649,0.22282699216148,268.2606277271,0.67401466661695,49.657312374263,4.7737579704709,1.1970870461076,1.0399789178568,24.54831986763,74.254593086262,2.1282416051532,14.791668545422,361.27142655735,0.90770771019369
440,FRA,France,2004,8.400798441104,0.73346156580077,5.3516738590894,183.0800614354,3.424133075612,0.00861359131635,85.861510754553,0.21598925833573,268.8959443774,0.67642224187723,50.174037674038,4.7604422604423,0.95597685317866,1.0459996448828,23.97150316526,75.072519981562,2.0313864468095,14.791229004694,358.18158820756,0.90102509152932
441,FRA,France,2005,8.4009518643721,0.72798177576753,5.1994586864929,183.87912126043,3.0332437716714,0.00820416012824,87.334505349795,0.23621783165006,259.65674998038,0.70230608403867,48.995433789954,4.899894625922,0.8665804192148,1.0726597890634,24.950969310402,74.18245027038,15.00233884337,14.787409755046,350.02449910186,0.94672807581699
442,FRA,France,2006,9.3140988061517,0.80153062803335,5.4094824831022,185.19076552761,4.2120798063896,0.01179134682758,83.170457498524,0.2328283782007,249.63242189594,0.69882400174818,50.18906144497,4.7062795408508,1.2498198348161,1.0697961095634,24.678565514048,74.071614651138,14.752160947089,14.819062646384,337.01495920085,0.94344372677644
443,FRA,France,2007,8.9488400294399,0.76536505093575,5.4744985453569,187.59380301959,4.1344315464805,0.01161688250995,84.630178581402,0.2377929904809,254.51302396289,0.71512803232785,50.677208433413,5.641179610355,1.2043987536302,1.0668011444893,24.653566144954,74.142035101416,14.180443112272,14.820825500422,343.27763409077,0.96453790531869
444,FRA,France,2008,9.6793575828635,0.82324091744702,5.4713938457549,187.70484168771,3.0858654485594,0.00950089762737,76.562433783539,0.23572377266786,228.81969771215,0.70450010194195,51.600520711639,5.6477185486832,1.0003843118666,1.0743429354801,24.820219452905,74.17939623523,14.00536272844,14.819841777171,308.46799694424,0.94972477223717
445,FRA,France,2009,9.8619869712194,0.83448101516284,5.4717591045316,190.14878816269,4.4017952027499,0.01265907985039,89.222951929764,0.256595416402,256.38215459531,0.7373269354304,51.804011882113,5.6506792163145,1.2576309727095,1.0721561162266,25.491769302066,73.250599725227,15.409898875887,14.820399683818,350.00690172782,1.0065814316828
446,FRA,France,2010,9.4967281945076,0.79962386923382,5.4659149641042,191.78222541215,4.0819084924334,0.01269209623268,82.255281995614,0.25576074443351,233.6711271436,0.72656612415545,52.53099000969,6.1746132513616,1.2755632486815,1.0848314997281,25.704107507072,73.020329244246,14.360742601911,14.818729722498,320.00831763165,0.99501896482164
447,FRA,France,2011,9.6793575828635,0.81107676209526,5.4918483372507,191.85545979688,3.7786093588455,0.01283968034886,100.93914496725,0.34299029960129,180.20754998165,0.61234362128462,52.628778557414,6.1753849223504,1.3261754227221,1.0864164155207,35.426528792342,63.247295784936,17.888911363207,14.818499064271,284.92530430775,0.96817360123476
